id;the_geom;id;sub_area;type;types;flats;height;levels
buildings_lambert93.5268;MULTIPOLYGON (((911170.3566694434 6234686.172247972, 911181.1698871385 6234681.633524468, 911177.9884909441 6234674.409827354, 911172.541217297 6234676.67785249, 911171.3945598346 6234674.41543391, 911166.2688996212 6234676.805276855, 911170.3566694434 6234686.172247972)));8686;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.5269;MULTIPOLYGON (((912621.2580921603 6235496.575335375, 912611.9546902056 6235487.479621446, 912603.2821255437 6235496.202504004, 912609.4326446484 6235502.190432249, 912611.2876075966 6235500.249621488, 912614.3555034536 6235503.465816079, 912621.2580921603 6235496.575335375)));8687;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5270;MULTIPOLYGON (((912344.7190939062 6234466.500472499, 912348.5723934338 6234475.526799005, 912349.6442368311 6234475.117300321, 912347.7205461756 6234466.822202494, 912344.7190939062 6234466.500472499)));8689;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5271;MULTIPOLYGON (((912311.3536743855 6234992.989535313, 912317.880226734 6234990.090750542, 912315.3250422925 6234983.66581528, 912307.8080397317 6234986.976795315, 912311.3536743855 6234992.989535313)));8691;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.5272;MULTIPOLYGON (((910797.5115057933 6234336.989364887, 910804.9466470614 6234341.126689293, 910807.7276505696 6234335.767452638, 910809.1658862737 6234336.593317373, 910811.9468950727 6234331.234082362, 910803.0735077335 6234326.270885808, 910797.5115057933 6234336.989364887)));8692;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.5273;MULTIPOLYGON (((911991.684127946 6234120.348329273, 911997.0948679405 6234116.744921349, 911990.5431096604 6234110.52186709, 911986.4115344242 6234114.834926146, 911991.684127946 6234120.348329273)));8693;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5274;MULTIPOLYGON (((912052.2195198588 6234187.976477897, 912049.0142437423 6234201.218984268, 912060.2813509306 6234202.703421343, 912061.2132902765 6234189.274608547, 912052.2195198588 6234187.976477897)));8694;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.5275;MULTIPOLYGON (((911841.9341989938 6234883.824022839, 911769.1845653635 6234895.439854008, 911775.335039156 6234936.0212116605, 911786.6222066983 6234934.39127062, 911781.9051917699 6234904.647028964, 911843.8517046061 6234894.788376601, 911841.9341989938 6234883.824022839)));8695;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.5276;MULTIPOLYGON (((911975.1762530308 6233189.864967794, 911976.5285464172 6233200.699591759, 911983.7263687312 6233199.71355815, 911982.9520652525 6233193.569964732, 911984.6711047005 6233193.292993737, 911983.9414602355 6233188.26324426, 911975.1762530308 6233189.864967794)));8697;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5277;MULTIPOLYGON (((911262.3836870164 6235098.1002386, 911271.0465240887 6235097.050467793, 911270.1759518661 6235091.3488314785, 911271.975763778 6235091.07435008, 911271.1198164079 6235084.928254242, 911260.5685269595 6235086.472063273, 911262.3836870164 6235098.1002386)));8698;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.5278;MULTIPOLYGON (((911286.6910014958 6233693.7713273335, 911293.4111413336 6233692.435122292, 911292.4407103781 6233687.286327376, 911284.7299966607 6233689.034888021, 911285.6227604472 6233694.069889993, 911286.6910014958 6233693.7713273335)));8700;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5279;MULTIPOLYGON (((911452.0904496772 6234538.045708121, 911451.1528593021 6234541.796844119, 911460.1242685092 6234543.760820925, 911461.8478020736 6234535.919850252, 911452.95038205 6234534.180779122, 911452.0904496772 6234538.045708121)));8701;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5280;MULTIPOLYGON (((911976.2743215758 6234224.624166509, 911984.4511639054 6234226.0064593265, 911986.6254081082 6234214.398434308, 911979.568721243 6234213.609298005, 911978.5910619955 6234221.029850077, 911974.7689248367 6234220.9036774235, 911976.2743215758 6234224.624166509)));8702;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5281;MULTIPOLYGON (((911150.0411808713 6234828.663960936, 911157.8985191296 6234827.365064193, 911156.7016148077 6234819.205529811, 911148.8515750575 6234820.282197973, 911150.0411808713 6234828.663960936)));8703;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.5282;MULTIPOLYGON (((911421.5339288821 6233997.434486425, 911426.8794216877 6233998.277896882, 911428.3224586227 6233991.540008581, 911422.3483103416 6233990.008483153, 911420.4840217797 6233997.177447877, 911421.5339288821 6233997.434486425)));8707;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5283;MULTIPOLYGON (((912499.961742209 6234936.38073502, 912492.7735130336 6234939.591150297, 912493.8023959281 6234947.856661036, 912501.0723378411 6234947.096142573, 912499.961742209 6234936.38073502)));8709;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.5284;MULTIPOLYGON (((911736.632854617 6234495.252671515, 911746.1288088949 6234496.121987333, 911746.4087001603 6234492.571669991, 911749.0108962242 6234492.657481984, 911749.394093223 6234488.443156197, 911737.63219658 6234487.165408113, 911736.632854617 6234495.252671515)));8710;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5285;MULTIPOLYGON (((910579.5496344914 6235616.156771266, 910576.6723029919 6235619.510656007, 910579.9292441834 6235621.953404532, 910578.0385000801 6235625.005946476, 910581.4544017045 6235627.565144015, 910586.0489368977 6235621.486731823, 910579.5496344914 6235616.156771266)));8712;Boundary3;yes;yes;1;0.0;0
buildings_lambert93.5286;MULTIPOLYGON (((911458.304659729 6234774.514658266, 911461.124262813 6234772.938985378, 911459.2861416589 6234769.430150516, 911457.7931946521 6234770.27086675, 911455.9579199953 6234764.203710986, 911452.9866620249 6234765.4406856075, 911458.304659729 6234774.514658266)));8713;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.5287;MULTIPOLYGON (((911240.2392220343 6234192.582652589, 911238.0919144378 6234203.413121274, 911246.0989563004 6234205.011354581, 911247.7510318438 6234194.387067982, 911240.2392220343 6234192.582652589)));8714;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5288;MULTIPOLYGON (((912284.2952802018 6234536.027420979, 912293.757069089 6234533.003155534, 912292.4366153253 6234528.621289062, 912282.5939445109 6234530.854311698, 912284.2952802018 6234536.027420979)));8715;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5289;MULTIPOLYGON (((911134.4002388043 6235103.790228041, 911136.7207914041 6235102.531718329, 911130.8627036754 6235092.550398872, 911128.7047708428 6235093.814258369, 911134.4002388043 6235103.790228041)));8716;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.5290;MULTIPOLYGON (((912385.0605360044 6234207.697332989, 912394.2071226635 6234206.34243543, 912394.0139207864 6234205.045702087, 912396.6564337319 6234204.654789394, 912395.8295952298 6234199.132359043, 912384.0401165981 6234200.889282687, 912385.0605360044 6234207.697332989)));8717;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5291;MULTIPOLYGON (((911825.3099833038 6233613.404329192, 911819.8183095547 6233619.452441394, 911822.5819503816 6233626.996447792, 911830.7904863608 6233620.036824801, 911825.3099833038 6233613.404329192)));8718;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5292;MULTIPOLYGON (((912610.3569890078 6235326.802439195, 912608.6977117764 6235327.748613136, 912613.3524487019 6235339.582506204, 912615.5106102224 6235338.319147685, 912610.3569890078 6235326.802439195)));8719;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5293;MULTIPOLYGON (((911677.2022800334 6233576.595923661, 911684.1908593859 6233581.943159313, 911691.1192365623 6233571.826538961, 911683.7056863911 6233567.021470396, 911677.2022800334 6233576.595923661)));8720;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5294;MULTIPOLYGON (((911827.3577996815 6234057.305192452, 911818.3674719206 6234055.896273071, 911817.518958616 6234061.875041285, 911826.5056127445 6234063.39507476, 911827.3577996815 6234057.305192452)));8721;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.5295;MULTIPOLYGON (((912250.442778719 6235946.487602465, 912250.789542966 6235943.3844872145, 912244.6254179297 6235942.735748306, 912244.3562832848 6235945.95266536, 912250.442778719 6235946.487602465)));8722;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5296;MULTIPOLYGON (((911433.427810314 6233542.202457903, 911442.2253098874 6233539.599956473, 911440.111830789 6233532.077531402, 911433.1292065432 6233533.961131845, 911433.9177551381 6233537.212949441, 911431.9438682733 6233537.815382007, 911433.427810314 6233542.202457903)));8723;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5297;MULTIPOLYGON (((911433.0391826632 6233711.780602793, 911437.382405415 6233714.8824846065, 911440.3350268996 6233710.763843444, 911444.0023207242 6233713.376282585, 911445.9824354228 6233710.604953677, 911437.9715495231 6233704.901739635, 911433.0391826632 6233711.780602793)));8724;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5298;MULTIPOLYGON (((911760.1030301909 6234018.045355396, 911773.5413323285 6234022.826727718, 911775.674929948 6234012.440883625, 911761.4460571347 6234009.4132168535, 911760.1030301909 6234018.045355396)));8725;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5299;MULTIPOLYGON (((912168.5776934271 6234325.303531225, 912167.209375674 6234322.366178031, 912164.0677874301 6234323.819684201, 912164.2419945882 6234325.938928579, 912166.0499585099 6234327.889681318, 912168.5776934271 6234325.303531225)));8727;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5300;MULTIPOLYGON (((911091.1838440411 6233872.883640947, 911089.959323053 6233870.507434429, 911083.4884359441 6233868.726305375, 911084.0490285 6233871.981698269, 911089.1954836755 6233873.93064068, 911091.1838440411 6233872.883640947)));8728;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.5301;MULTIPOLYGON (((911350.341114101 6234624.351662571, 911340.1244349479 6234623.125499056, 911339.4188148847 6234634.670766388, 911346.7263571871 6234635.244996783, 911347.0763711797 6234632.030687983, 911349.759827587 6234632.119014729, 911350.341114101 6234624.351662571)));8729;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.5302;MULTIPOLYGON (((912338.867566087 6234037.824369901, 912335.8974984827 6234029.160945206, 912326.0508809788 6234033.952246667, 912329.2019778112 6234042.065469082, 912338.867566087 6234037.824369901)));8730;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.5303;MULTIPOLYGON (((911761.6745000632 6235345.250442913, 911764.8065473654 6235351.471684188, 911770.2681505852 6235348.75971625, 911768.5966605188 6235345.145056871, 911774.0619357714 6235342.321977716, 911772.6790264924 6235339.829187971, 911761.6745000632 6235345.250442913)));8732;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5304;MULTIPOLYGON (((911141.1852150881 6233666.960955836, 911146.673661581 6233673.370631867, 911151.0342939404 6233669.509505126, 911152.6060727409 6233671.229727041, 911160.5698153127 6233664.261228732, 911153.993914088 6233656.258478344, 911141.1852150881 6233666.960955836)));8733;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.5305;MULTIPOLYGON (((912447.7800905902 6234761.793205238, 912451.3464988592 6234759.7977234395, 912450.118984959 6234757.5323866885, 912447.7277539247 6234758.454391788, 912446.852101755 6234760.316432025, 912447.7800905902 6234761.793205238)));8734;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.5306;MULTIPOLYGON (((911557.799453195 6233689.125922582, 911555.7597108746 6233691.728400505, 911562.9592964118 6233698.083579302, 911568.8829278378 6233691.270837838, 911561.4393533093 6233684.907614278, 911557.799453195 6233689.125922582)));8735;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5307;MULTIPOLYGON (((911109.9909809232 6235294.089172464, 911118.2826427071 6235299.36738833, 911127.4722677149 6235284.7641062485, 911119.9014100849 6235279.843285112, 911109.9909809232 6235294.089172464)));8736;Boundary3;yes;yes;1;0.0;0
buildings_lambert93.5308;MULTIPOLYGON (((911788.3016889995 6234806.970697384, 911780.6324574596 6234807.49638406, 911781.5779890288 6234818.317426094, 911783.1266295671 6234818.257270568, 911783.3009379504 6234820.376496627, 911789.0999214158 6234819.789123517, 911788.3016889995 6234806.970697384)));8737;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.5309;MULTIPOLYGON (((912582.8164546422 6235679.174601136, 912580.0701683013 6235676.0803079475, 912576.7926297556 6235679.19760827, 912579.3763090775 6235682.286515671, 912582.8164546422 6235679.174601136)));8739;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5310;MULTIPOLYGON (((912302.5253055606 6234245.636074549, 912305.2486596125 6234259.296952182, 912311.8871413587 6234257.959130421, 912309.2451223286 6234244.300938557, 912302.5253055606 6234245.636074549)));8740;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5311;MULTIPOLYGON (((911894.6556934069 6233673.312590665, 911903.3732292355 6233675.602494144, 911905.0278079978 6233669.872787186, 911895.9292836993 6233666.791654499, 911894.6556934069 6233673.312590665)));8742;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.5312;MULTIPOLYGON (((911459.4953303998 6234320.601238803, 911451.4673473121 6234322.116647356, 911453.4727385754 6234327.966946763, 911460.8611266486 6234326.096770895, 911459.4953303998 6234320.601238803)));8743;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5313;MULTIPOLYGON (((912041.7633698366 6234709.217095061, 912043.555988719 6234709.165058307, 912043.6367165146 6234706.72053537, 912046.5604199548 6234706.928324126, 912046.5188814038 6234703.2561688805, 912041.4662836393 6234703.4230195545, 912041.7633698366 6234709.217095061)));8744;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.5314;MULTIPOLYGON (((912008.7568159737 6233206.101635223, 912020.5130628053 6233205.154884674, 912020.0684377304 6233201.358147173, 912008.4155271666 6233201.640887813, 912008.7568159737 6233206.101635223)));8745;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5315;MULTIPOLYGON (((911473.777904763 6234902.83375054, 911468.997106474 6234897.225758181, 911461.0490952065 6234903.749348798, 911463.3933502005 6234906.718674695, 911464.73461932 6234905.539260091, 911467.0048777646 6234908.283679575, 911473.777904763 6234902.83375054)));8747;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.5316;MULTIPOLYGON (((912042.3605402459 6234903.120780378, 912040.9928899857 6234902.630671395, 912041.8904232951 6234900.101890885, 912037.5435293883 6234898.623509182, 912035.7337888693 6234904.125529633, 912040.4688988415 6234906.172909287, 912042.3605402459 6234903.120780378)));8750;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.5317;MULTIPOLYGON (((911818.5015343532 6235115.421887351, 911817.527478807 6235107.936980299, 911809.9325804473 6235108.687541688, 911809.7363010261 6235107.235006277, 911805.0869207459 6235107.526568477, 911806.0873181161 6235116.680873067, 911818.5015343532 6235115.421887351)));8751;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.5318;MULTIPOLYGON (((912145.4266897405 6234129.09645097, 912148.9393969349 6234133.661955751, 912152.3837773376 6234130.438658658, 912147.8175390156 6234125.727109702, 912145.4266897405 6234129.09645097)));8752;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.5319;MULTIPOLYGON (((911602.2320386787 6233763.894590764, 911604.9702290662 6233772.216304941, 911607.3543635785 6233771.516210229, 911608.6827906714 6233775.6757281665, 911614.0386602521 6233773.738723473, 911609.8870649522 6233761.365922528, 911602.2320386787 6233763.894590764)));8753;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.5320;MULTIPOLYGON (((912190.468372555 6234278.751454589, 912200.2153776705 6234276.960058445, 912198.5322526011 6234271.231386886, 912186.3235671532 6234273.6088595865, 912188.0916952649 6234279.229100074, 912190.468372555 6234278.751454589)));8754;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.5321;MULTIPOLYGON (((911633.8130157808 6234977.929173853, 911622.2788817275 6234978.906073514, 911635.6548789842 6235055.899138086, 911672.2068414363 6235050.363212332, 911670.7044640395 6235037.910938602, 911645.104233947 6235042.10597413, 911633.8130157808 6234977.929173853)));8755;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5322;MULTIPOLYGON (((911491.5292128739 6234707.4215702405, 911488.979604143 6234698.327513805, 911477.3302584392 6234701.058418569, 911479.5208788177 6234708.694584221, 911485.5154954875 6234707.112257927, 911485.8598583696 6234709.0146041475, 911491.5292128739 6234707.4215702405)));8757;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.5323;MULTIPOLYGON (((911972.8180897379 6235748.760322237, 911978.531542017 6235741.618586602, 911976.4580262733 6235740.326536226, 911971.5632827667 6235748.062604333, 911972.8180897379 6235748.760322237)));8758;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5324;MULTIPOLYGON (((910509.0625358819 6235511.954551565, 910511.0842486564 6235512.354544878, 910512.0284682157 6235508.381070109, 910508.225313988 6235507.70019613, 910507.0517528246 6235511.221214345, 910509.0625358819 6235511.954551565)));8759;Boundary3;yes;yes;1;0.0;0
buildings_lambert93.5325;MULTIPOLYGON (((911927.6770263601 6235430.4835788, 911935.7435114861 6235425.299329357, 911930.5527061656 6235417.341512716, 911925.6455642451 6235420.516586686, 911924.5622845924 6235418.812300164, 911921.5655495181 6235420.826850684, 911927.6770263601 6235430.4835788)));8760;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.5326;MULTIPOLYGON (((912285.4341004364 6234073.099497061, 912282.764077608 6234067.671878779, 912277.3048645147 6234070.272323597, 912282.6412387901 6234081.238671366, 912288.1780957119 6234078.752034844, 912285.4341004364 6234073.099497061)));8761;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.5327;MULTIPOLYGON (((911139.2508297252 6235186.48608842, 911137.9087569633 6235185.218369416, 911141.8134453202 6235180.341205087, 911136.811503221 6235176.505960372, 911127.7276800406 6235187.886912544, 911133.8241070937 6235193.092960945, 911139.2508297252 6235186.48608842)));8762;Boundary6;yes;yes;1;0.0;0
